#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1630523485591;LOCAL_PHONE;Y;67
1630523485591;LOCAL_PHONE;80;SL_0
1630523485591;LOCAL_PHONE;83;RT_O
1630523485591;LOCAL_PHONE;81;RS_N
1630523485265;LOCAL_PHONE;11;20210901
1630523485264;LOCAL_PHONE;10;211125
1630523485066;LOCAL_PHONE;AB;52.5079764,13.4719702
1630523485265;LOCAL_PHONE;11;20210901
1630523485646;LOCAL_PHONE;20;0.02,0.07,-0.17
1630523485647;LOCAL_PHONE;20;-0.13,0.1,-0.16
1630523485647;LOCAL_PHONE;20;-0.14,-0.65,0.0
1630523485648;LOCAL_PHONE;20;0.05,-0.38,0.11
1630523485648;LOCAL_PHONE;20;-0.59,-0.19,0.23
1630523485648;LOCAL_PHONE;20;0.52,0.05,-0.39
1630523485648;LOCAL_PHONE;20;0.67,0.16,0.38
1630523485648;LOCAL_PHONE;20;-0.4,-0.14,-0.33
1630523485675;LOCAL_PHONE;20;0.58,-0.15,-0.71
1630523485676;LOCAL_PHONE;20;0.0,-0.12,0.32
1630523485676;LOCAL_PHONE;20;-0.45,-0.19,-0.3
1630523485686;LOCAL_PHONE;20;0.38,-0.13,-0.23
1630523485696;LOCAL_PHONE;20;-0.07,-0.15,0.46
1630523485705;LOCAL_PHONE;20;-0.43,-0.14,-0.04
1630523485715;LOCAL_PHONE;20;0.01,-0.15,-0.2
1630523485725;LOCAL_PHONE;20;0.22,-0.01,-0.05
1630523485735;LOCAL_PHONE;20;-0.11,-0.08,-0.21
1630523485745;LOCAL_PHONE;20;0.06,-0.27,-0.08
1630523485757;LOCAL_PHONE;20;-0.2,-0.25,0.25
1630523485764;LOCAL_PHONE;20;-0.12,-0.08,-0.25
1630523485775;LOCAL_PHONE;20;0.24,-0.13,-0.28
1630523485785;LOCAL_PHONE;20;0.26,-0.13,-0.06
1630523485795;LOCAL_PHONE;20;-0.03,-0.14,0.06
1630523485808;LOCAL_PHONE;20;0.14,0.05,-0.05
1630523485815;LOCAL_PHONE;20;-0.25,0.01,0.2
1630523485825;LOCAL_PHONE;20;-0.06,-0.22,-0.77
1630523485835;LOCAL_PHONE;20;0.35,-0.1,-0.42
1630523485845;LOCAL_PHONE;20;-0.39,-0.38,0.16
1630523485858;LOCAL_PHONE;20;0.01,0.06,-0.88
1630523485865;LOCAL_PHONE;20;0.15,-0.11,0.22
1630523485876;LOCAL_PHONE;20;-0.37,-0.16,-0.22
1630523485885;LOCAL_PHONE;20;0.31,-0.04,-0.71
1630523485895;LOCAL_PHONE;20;-0.19,-0.48,0.41
1630523485908;LOCAL_PHONE;20;-0.26,0.04,-0.93
1630523485915;LOCAL_PHONE;20;0.5,-0.07,-0.22
1630523485926;LOCAL_PHONE;20;0.18,-0.03,-0.1
1630523485935;LOCAL_PHONE;20;0.11,0.09,-0.89
1630523485945;LOCAL_PHONE;20;-0.02,-0.41,0.16
1630523485959;LOCAL_PHONE;20;-0.36,-0.22,-0.05
1630523485966;LOCAL_PHONE;20;-0.29,-0.29,-0.25
1630523485975;LOCAL_PHONE;20;0.34,-0.11,0.27
1630523485985;LOCAL_PHONE;20;0.29,-0.04,-0.6
1630523485995;LOCAL_PHONE;20;0.22,-0.11,-0.16
1630523486009;LOCAL_PHONE;20;0.28,0.01,0.16
1630523486015;LOCAL_PHONE;20;-0.14,-0.23,0.13
1630523486025;LOCAL_PHONE;20;0.05,-0.04,0.01
1630523486035;LOCAL_PHONE;20;0.18,-0.27,0.41
1630523486046;LOCAL_PHONE;20;-0.41,-0.12,-0.3
1630523486058;LOCAL_PHONE;20;-0.06,-0.07,-0.35
1630523486065;LOCAL_PHONE;20;-0.03,-0.46,0.17
1630523486075;LOCAL_PHONE;20;-0.18,-0.49,-0.01
1630523486085;LOCAL_PHONE;20;0.18,-0.2,0.81
1630523486095;LOCAL_PHONE;20;0.15,-0.05,0.76
1630523486108;LOCAL_PHONE;20;-0.18,-0.11,-0.22
1630523486115;LOCAL_PHONE;20;0.37,0.0,0.0
1630523486127;LOCAL_PHONE;20;0.27,-0.37,0.23
1630523486135;LOCAL_PHONE;20;-0.48,-0.12,-0.45
1630523486145;LOCAL_PHONE;20;0.47,-0.35,0.58
1630523486155;LOCAL_PHONE;20;0.14,-0.22,0.93
1630523486165;LOCAL_PHONE;20;-0.14,0.11,0.0
1630523486176;LOCAL_PHONE;20;0.6,-0.05,0.63
1630523486185;LOCAL_PHONE;20;0.23,-0.15,-0.12
1630523486195;LOCAL_PHONE;20;-0.07,-0.02,-0.72
1630523486205;LOCAL_PHONE;20;-0.21,-0.39,0.27
1630523486215;LOCAL_PHONE;20;0.06,-0.03,0.6
1630523486227;LOCAL_PHONE;20;-0.61,-0.31,0.61
1630523486235;LOCAL_PHONE;20;-0.13,-0.26,0.46
1630523486245;LOCAL_PHONE;20;0.3,-0.01,0.78
1630523486255;LOCAL_PHONE;20;-0.25,-0.1,-0.59
1630523486264;LOCAL_PHONE;10;211126
1630523486265;LOCAL_PHONE;11;20210901
1630523486265;LOCAL_PHONE;20;0.36,0.03,-0.09
1630523486276;LOCAL_PHONE;20;-0.19,-0.23,0.34
1630523486286;LOCAL_PHONE;20;-0.57,-0.09,-0.08
1630523486295;LOCAL_PHONE;20;0.19,-0.43,1.04
1630523486302;LOCAL_PHONE;50;950.15955
1630523486305;LOCAL_PHONE;20;0.17,-0.27,0.44
1630523486315;LOCAL_PHONE;20;-0.16,-0.31,0.06
1630523486326;LOCAL_PHONE;20;-0.2,-0.33,-0.19
1630523486335;LOCAL_PHONE;20;0.0,-0.36,0.05
1630523486345;LOCAL_PHONE;20;-0.36,-0.36,0.41
1630523486355;LOCAL_PHONE;20;0.12,-0.25,0.45
1630523486365;LOCAL_PHONE;20;0.42,-0.25,1.14
1630523486377;LOCAL_PHONE;20;0.14,-0.16,0.22
1630523486385;LOCAL_PHONE;20;0.27,-0.43,0.71
1630523486396;LOCAL_PHONE;20;-0.32,-0.46,0.68
