#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1630527061825;LOCAL_PHONE;Y;95
1630527061825;LOCAL_PHONE;80;SL_0
1630527061825;LOCAL_PHONE;83;RT_O
1630527061825;LOCAL_PHONE;81;RS_N
1630527061068;LOCAL_PHONE;11;20210901
1630527061068;LOCAL_PHONE;10;221101
1630527061069;LOCAL_PHONE;AB;52.5341974,13.4982075
1630527061068;LOCAL_PHONE;11;20210901
1630527061862;LOCAL_PHONE;20;0.76,0.09,0.28
1630527061862;LOCAL_PHONE;20;-0.09,0.24,-2.64
1630527061862;LOCAL_PHONE;20;-0.09,0.25,0.56
1630527061863;LOCAL_PHONE;20;0.4,-0.27,0.94
1630527061863;LOCAL_PHONE;20;-0.3,0.1,-0.41
1630527061873;LOCAL_PHONE;20;0.01,0.03,-1.43
1630527061878;LOCAL_PHONE;20;0.3,-0.02,-0.4
1630527061889;LOCAL_PHONE;20;-0.1,0.05,0.78
1630527061896;LOCAL_PHONE;20;-0.03,0.04,-0.29
1630527061906;LOCAL_PHONE;20;0.48,0.05,0.11
1630527061916;LOCAL_PHONE;20;0.2,-0.19,-0.26
1630527061928;LOCAL_PHONE;20;-0.2,-0.17,0.34
1630527061936;LOCAL_PHONE;20;0.06,-0.11,0.49
1630527061946;LOCAL_PHONE;20;0.02,-0.09,-0.18
1630527061956;LOCAL_PHONE;20;-0.32,0.15,-0.54
1630527061966;LOCAL_PHONE;20;0.05,0.07,0.52
1630527061979;LOCAL_PHONE;20;-0.06,-0.15,-0.44
1630527061986;LOCAL_PHONE;20;-0.2,0.03,-0.08
1630527061996;LOCAL_PHONE;20;-0.05,-0.08,0.29
1630527062006;LOCAL_PHONE;20;0.19,0.04,0.18
1630527062021;LOCAL_PHONE;20;0.15,0.2,-0.09
1630527062028;LOCAL_PHONE;20;0.06,-0.01,-0.22
1630527062036;LOCAL_PHONE;20;0.03,-0.06,0.0
1630527062046;LOCAL_PHONE;20;-0.17,-0.01,0.13
1630527062056;LOCAL_PHONE;20;0.15,-0.04,-0.15
1630527062066;LOCAL_PHONE;20;0.24,0.01,0.39
1630527062067;LOCAL_PHONE;10;221102
1630527062068;LOCAL_PHONE;11;20210901
1630527062079;LOCAL_PHONE;20;-0.07,0.26,0.29
1630527062086;LOCAL_PHONE;20;-0.15,-0.04,0.07
1630527062096;LOCAL_PHONE;20;-0.13,-0.15,0.21
1630527062106;LOCAL_PHONE;20;-0.08,-0.14,-0.07
1630527062107;LOCAL_PHONE;50;951.1468
1630527062116;LOCAL_PHONE;20;0.01,-0.04,0.0
1630527062129;LOCAL_PHONE;20;0.05,0.07,0.42
1630527062136;LOCAL_PHONE;20;0.27,0.04,0.17
1630527062147;LOCAL_PHONE;20;-0.19,-0.15,0.33
1630527062156;LOCAL_PHONE;20;0.06,-0.05,0.62
1630527062166;LOCAL_PHONE;20;0.14,-0.27,0.48
1630527062176;LOCAL_PHONE;20;-0.08,-0.17,0.57
1630527062186;LOCAL_PHONE;20;-0.05,-0.12,0.59
1630527062197;LOCAL_PHONE;20;-0.06,-0.05,0.3
1630527062206;LOCAL_PHONE;20;-0.35,0.14,0.4
1630527062216;LOCAL_PHONE;20;-0.18,-0.14,-0.12
1630527062227;LOCAL_PHONE;20;0.09,-0.12,0.44
1630527062236;LOCAL_PHONE;20;-0.25,0.02,0.56
1630527062246;LOCAL_PHONE;20;-0.07,-0.06,0.14
1630527062256;LOCAL_PHONE;20;-0.06,-0.13,0.67
1630527062266;LOCAL_PHONE;20;-0.12,0.25,0.54
1630527062276;LOCAL_PHONE;20;-0.22,-0.22,0.05
1630527062286;LOCAL_PHONE;20;-0.14,0.13,0.26
1630527062297;LOCAL_PHONE;20;-0.27,-0.18,0.18
1630527062306;LOCAL_PHONE;20;-0.38,-0.04,0.05
1630527062316;LOCAL_PHONE;20;-0.11,0.05,0.88
1630527062326;LOCAL_PHONE;20;-0.07,0.01,0.2
1630527062336;LOCAL_PHONE;20;0.04,0.24,0.25
1630527062347;LOCAL_PHONE;20;-0.07,-0.16,0.24
1630527062356;LOCAL_PHONE;20;-0.07,0.1,-0.19
1630527062366;LOCAL_PHONE;20;-0.06,0.04,0.28
1630527062376;LOCAL_PHONE;20;0.11,-0.17,0.15
1630527062386;LOCAL_PHONE;20;-0.13,0.21,0.3
1630527062396;LOCAL_PHONE;20;0.23,0.14,0.52
1630527062406;LOCAL_PHONE;20;-0.14,0.02,0.47
1630527062416;LOCAL_PHONE;20;-0.37,-0.13,0.07
1630527062426;LOCAL_PHONE;20;0.23,0.08,0.94
1630527062436;LOCAL_PHONE;20;-0.45,0.03,-0.52
1630527062447;LOCAL_PHONE;20;-0.09,0.19,-0.23
1630527062456;LOCAL_PHONE;20;0.04,0.15,0.09
1630527062466;LOCAL_PHONE;20;-0.41,-0.2,-0.61
1630527062476;LOCAL_PHONE;20;0.2,0.16,0.64
1630527062486;LOCAL_PHONE;20;0.21,-0.11,-0.06
1630527062498;LOCAL_PHONE;20;-0.25,0.1,0.05
1630527062506;LOCAL_PHONE;20;-0.25,0.09,-0.14
1630527062516;LOCAL_PHONE;20;0.21,-0.03,-0.39
1630527062526;LOCAL_PHONE;20;-0.34,0.08,-0.78
1630527062536;LOCAL_PHONE;20;0.06,-0.06,-0.47
1630527062547;LOCAL_PHONE;20;0.24,0.09,0.2
1630527062556;LOCAL_PHONE;20;-0.13,0.15,0.04
1630527062566;LOCAL_PHONE;20;0.1,0.25,0.19
1630527062576;LOCAL_PHONE;20;-0.01,0.33,-0.84
1630527062586;LOCAL_PHONE;20;-0.06,0.17,-0.69
1630527062598;LOCAL_PHONE;20;-0.34,-0.13,-1.31
1630527062606;LOCAL_PHONE;20;-0.14,0.05,-0.54
1630527062616;LOCAL_PHONE;20;-0.26,-0.15,-0.02
1630527062626;LOCAL_PHONE;20;-0.04,0.03,-0.32
