#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1630526806071;LOCAL_PHONE;Y;91
1630526806071;LOCAL_PHONE;80;SL_0
1630526806071;LOCAL_PHONE;83;RT_O
1630526806071;LOCAL_PHONE;81;RS_N
1630526806067;LOCAL_PHONE;11;20210901
1630526806067;LOCAL_PHONE;10;220646
1630526806064;LOCAL_PHONE;AB;52.5268864,13.4799143
1630526806067;LOCAL_PHONE;11;20210901
1630526806097;LOCAL_PHONE;20;-0.14,-0.28,-0.17
1630526806097;LOCAL_PHONE;20;0.14,-0.02,0.47
1630526806097;LOCAL_PHONE;20;0.03,-0.03,0.31
1630526806098;LOCAL_PHONE;20;0.03,-0.32,0.01
1630526806109;LOCAL_PHONE;20;0.22,-0.21,0.62
1630526806117;LOCAL_PHONE;20;-0.23,0.26,-0.02
1630526806117;LOCAL_PHONE;50;952.1587
1630526806127;LOCAL_PHONE;20;0.2,0.09,0.42
1630526806136;LOCAL_PHONE;20;-0.23,-0.06,-0.76
1630526806147;LOCAL_PHONE;20;-0.21,-0.23,-0.14
1630526806159;LOCAL_PHONE;20;0.12,-0.17,0.5
1630526806166;LOCAL_PHONE;20;-0.27,0.16,0.09
1630526806177;LOCAL_PHONE;20;-0.04,0.02,0.67
1630526806186;LOCAL_PHONE;20;0.16,0.07,0.22
1630526806196;LOCAL_PHONE;20;-0.11,0.14,0.26
1630526806206;LOCAL_PHONE;20;-0.1,-0.24,0.28
1630526806216;LOCAL_PHONE;20;0.05,0.06,0.16
1630526806226;LOCAL_PHONE;20;-0.12,-0.02,-0.17
1630526806236;LOCAL_PHONE;20;-0.19,-0.08,0.13
1630526806246;LOCAL_PHONE;20;-0.43,-0.09,0.41
1630526806259;LOCAL_PHONE;20;-0.24,-0.13,0.09
1630526806266;LOCAL_PHONE;20;-0.52,0.02,0.4
1630526806276;LOCAL_PHONE;20;-0.18,-0.02,0.21
1630526806286;LOCAL_PHONE;20;-0.07,-0.05,0.29
1630526806297;LOCAL_PHONE;20;0.01,-0.15,0.47
1630526806307;LOCAL_PHONE;20;0.13,0.06,0.7
1630526806316;LOCAL_PHONE;20;0.18,0.31,0.38
1630526806327;LOCAL_PHONE;20;-0.02,0.15,0.12
1630526806336;LOCAL_PHONE;20;0.46,0.06,-0.17
1630526806346;LOCAL_PHONE;20;-0.05,0.22,0.13
1630526806356;LOCAL_PHONE;20;-0.31,-0.21,-0.01
