#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1629226029798;LOCAL_PHONE;Y;16
1629226029798;LOCAL_PHONE;80;SL_80
1629226029798;LOCAL_PHONE;83;RT_O
1629226029798;LOCAL_PHONE;81;RS_N
1629226028880;LOCAL_PHONE;11;20210817
1629226028880;LOCAL_PHONE;10;204708
1629226028614;LOCAL_PHONE;AB;52.5211714,13.4373612
1629226028880;LOCAL_PHONE;11;20210817
1629226029830;LOCAL_PHONE;20;-0.14,-0.21,-0.99
1629226029831;LOCAL_PHONE;20;-0.24,-0.31,1.05
1629226029831;LOCAL_PHONE;20;0.71,-0.44,0.99
1629226029831;LOCAL_PHONE;20;-0.36,-0.23,-0.78
1629226029842;LOCAL_PHONE;20;-0.17,-0.45,-0.76
1629226029845;LOCAL_PHONE;20;0.65,-0.94,1.39
1629226029853;LOCAL_PHONE;20;-0.31,-0.98,0.98
1629226029866;LOCAL_PHONE;20;0.24,-0.98,0.04
1629226029873;LOCAL_PHONE;20;0.98,-0.78,0.37
1629226029880;LOCAL_PHONE;10;204709
1629226029881;LOCAL_PHONE;11;20210817
1629226029884;LOCAL_PHONE;20;-0.35,-0.56,-0.02
1629226029893;LOCAL_PHONE;20;0.5,-0.06,0.18
1629226029904;LOCAL_PHONE;20;0.66,0.05,0.04
1629226029913;LOCAL_PHONE;20;-0.28,-0.2,-0.43
1629226029924;LOCAL_PHONE;20;0.68,-0.58,0.45
1629226029934;LOCAL_PHONE;20;0.27,-0.96,-0.03
1629226029944;LOCAL_PHONE;20;0.32,-0.5,-0.05
1629226029953;LOCAL_PHONE;20;0.94,-0.03,-0.27
1629226029967;LOCAL_PHONE;20;0.62,0.55,0.12
1629226029973;LOCAL_PHONE;20;0.42,0.2,0.24
1629226029984;LOCAL_PHONE;20;0.54,-0.7,-0.48
1629226029993;LOCAL_PHONE;20;-0.02,-1.31,-0.15
1629226030004;LOCAL_PHONE;20;-0.17,-1.09,-0.16
1629226030013;LOCAL_PHONE;20;0.6,-0.22,0.27
1629226030024;LOCAL_PHONE;20;0.03,0.28,0.44
1629226030034;LOCAL_PHONE;20;0.17,0.69,0.41
1629226030045;LOCAL_PHONE;20;0.82,-0.22,0.29
1629226030053;LOCAL_PHONE;20;-0.43,-0.63,-0.61
1629226030064;LOCAL_PHONE;20;0.43,-0.91,-0.05
1629226030073;LOCAL_PHONE;20;0.37,-0.43,0.29
1629226030085;LOCAL_PHONE;20;-0.26,0.37,-0.19
1629226030093;LOCAL_PHONE;20;0.21,0.29,0.3
1629226030104;LOCAL_PHONE;20;0.17,0.03,0.28
1629226030113;LOCAL_PHONE;20;-0.19,-0.81,0.18
1629226030125;LOCAL_PHONE;20;-0.16,-0.51,-0.23
1629226030134;LOCAL_PHONE;20;0.29,-0.34,0.2
1629226030144;LOCAL_PHONE;20;-0.66,0.49,-0.11
1629226030153;LOCAL_PHONE;20;0.02,0.85,0.41
1629226030164;LOCAL_PHONE;20;0.11,0.12,0.51
1629226030173;LOCAL_PHONE;20;-0.48,-0.14,-0.46
1629226030185;LOCAL_PHONE;20;0.2,-0.35,-0.12
1629226030193;LOCAL_PHONE;20;0.43,-0.5,0.23
1629226030204;LOCAL_PHONE;20;-0.41,0.31,0.03
1629226030214;LOCAL_PHONE;20;0.03,0.51,0.48
1629226030224;LOCAL_PHONE;20;-0.24,0.48,0.35
1629226030234;LOCAL_PHONE;20;-0.41,0.17,-0.34
1629226030244;LOCAL_PHONE;20;-0.15,0.03,-0.5
1629226030253;LOCAL_PHONE;20;0.03,0.32,0.35
1629226030264;LOCAL_PHONE;20;-0.07,0.51,0.13
1629226030273;LOCAL_PHONE;20;-0.09,0.92,-0.12
1629226030285;LOCAL_PHONE;20;-0.54,0.9,0.06
1629226030293;LOCAL_PHONE;20;-0.17,0.22,-0.21
1629226030304;LOCAL_PHONE;20;0.11,0.22,-0.37
1629226030313;LOCAL_PHONE;20;-0.04,0.0,-0.26
1629226030324;LOCAL_PHONE;20;0.24,0.63,0.11
1629226030335;LOCAL_PHONE;20;0.42,1.01,0.1
1629226030344;LOCAL_PHONE;20;-0.32,1.06,-0.01
1629226030353;LOCAL_PHONE;20;-0.1,0.69,0.06
1629226030365;LOCAL_PHONE;20;0.68,0.19,-0.05
1629226030373;LOCAL_PHONE;20;-0.43,0.15,-0.51
1629226030386;LOCAL_PHONE;20;0.47,0.28,-0.23
1629226030393;LOCAL_PHONE;20;0.68,0.59,0.51
1629226030404;LOCAL_PHONE;20;-0.7,0.85,-0.24
1629226030413;LOCAL_PHONE;20;0.34,0.55,0.22
1629226030424;LOCAL_PHONE;20;0.87,0.09,-0.05
1629226030436;LOCAL_PHONE;20;-0.14,-0.13,-0.16
1629226030444;LOCAL_PHONE;20;0.47,-0.45,0.0
1629226030454;LOCAL_PHONE;20;0.86,0.13,0.57
1629226030464;LOCAL_PHONE;20;-0.39,0.3,-0.23
1629226030473;LOCAL_PHONE;20;-0.05,0.56,0.55
1629226030485;LOCAL_PHONE;20;0.52,0.22,0.56
1629226030493;LOCAL_PHONE;20;-1.0,0.03,-0.15
1629226030504;LOCAL_PHONE;20;0.01,-0.24,0.47
1629226030513;LOCAL_PHONE;20;0.25,-0.23,0.75
1629226030524;LOCAL_PHONE;20;-0.79,0.38,0.19
1629226030533;LOCAL_PHONE;20;0.52,0.25,0.81
1629226030544;LOCAL_PHONE;20;-0.02,0.33,0.61
1629226030553;LOCAL_PHONE;20;-0.31,0.52,-0.12
1629226030564;LOCAL_PHONE;20;0.73,-0.19,0.23
1629226030573;LOCAL_PHONE;20;-0.4,0.4,-0.02
1629226030584;LOCAL_PHONE;20;0.29,0.16,0.83
1629226030593;LOCAL_PHONE;20;0.34,0.57,0.52
1629226030604;LOCAL_PHONE;20;-0.39,0.09,0.03
1629226030613;LOCAL_PHONE;20;0.12,0.02,0.77
1629226030624;LOCAL_PHONE;20;-0.15,0.11,0.74
1629226030633;LOCAL_PHONE;20;0.16,0.12,0.32
1629226030644;LOCAL_PHONE;20;-0.34,0.98,0.13
1629226030653;LOCAL_PHONE;20;0.07,0.7,0.01
1629226030664;LOCAL_PHONE;20;0.38,0.62,0.24
1629226030673;LOCAL_PHONE;20;-0.54,0.03,0.18
1629226030686;LOCAL_PHONE;20;0.29,0.02,0.06
1629226030693;LOCAL_PHONE;20;0.45,0.15,0.28
1629226030704;LOCAL_PHONE;20;-0.04,0.62,-0.17
1629226030713;LOCAL_PHONE;20;0.58,1.07,0.38
1629226030725;LOCAL_PHONE;20;0.56,0.37,0.02
1629226030733;LOCAL_PHONE;20;-0.1,0.38,-0.29
1629226030744;LOCAL_PHONE;20;0.52,-0.34,0.06
1629226030754;LOCAL_PHONE;20;0.33,0.28,0.01
1629226030764;LOCAL_PHONE;20;-0.38,0.53,0.2
1629226030774;LOCAL_PHONE;20;0.09,0.55,0.45
1629226030784;LOCAL_PHONE;20;-0.02,0.56,0.06
1629226030793;LOCAL_PHONE;20;-0.26,-0.13,-0.26
