#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1629226707781;LOCAL_PHONE;Y;31
1629226707781;LOCAL_PHONE;80;SL_80
1629226707781;LOCAL_PHONE;83;RT_O
1629226707781;LOCAL_PHONE;81;RS_N
1629226706881;LOCAL_PHONE;11;20210817
1629226706880;LOCAL_PHONE;10;205826
1629226706611;LOCAL_PHONE;AB;52.5220559,13.4407526
1629226706881;LOCAL_PHONE;11;20210817
1629226707820;LOCAL_PHONE;20;0.01,-0.39,1.6
1629226707821;LOCAL_PHONE;20;0.01,-0.55,-0.16
1629226707822;LOCAL_PHONE;20;-0.26,-0.43,-0.44
1629226707822;LOCAL_PHONE;20;0.2,-0.46,0.35
1629226707823;LOCAL_PHONE;20;0.24,0.11,0.87
1629226707824;LOCAL_PHONE;20;0.24,0.47,0.24
1629226707843;LOCAL_PHONE;20;0.47,0.43,0.48
1629226707846;LOCAL_PHONE;20;0.44,0.04,0.51
1629226707853;LOCAL_PHONE;20;-0.02,-0.25,0.18
1629226707864;LOCAL_PHONE;20;0.24,-0.63,-0.19
1629226707873;LOCAL_PHONE;20;0.15,-0.73,-0.38
1629226707880;LOCAL_PHONE;10;205827
1629226707880;LOCAL_PHONE;11;20210817
1629226707885;LOCAL_PHONE;20;-0.19,-0.25,-0.11
1629226707893;LOCAL_PHONE;20;0.35,0.04,0.14
1629226707904;LOCAL_PHONE;20;-0.22,0.28,0.52
1629226707913;LOCAL_PHONE;20;-0.27,0.2,1.15
1629226707925;LOCAL_PHONE;20;0.14,-0.27,0.02
1629226707936;LOCAL_PHONE;20;-0.45,-0.66,-0.45
1629226707944;LOCAL_PHONE;20;-0.41,-0.51,0.47
1629226707954;LOCAL_PHONE;20;0.19,-0.69,-0.35
1629226707965;LOCAL_PHONE;20;-0.71,-0.02,-0.61
1629226707973;LOCAL_PHONE;20;-0.21,0.42,0.35
1629226707986;LOCAL_PHONE;20;0.33,0.4,0.79
1629226707993;LOCAL_PHONE;20;-0.29,0.05,0.13
1629226708005;LOCAL_PHONE;20;0.17,-0.28,0.42
1629226708013;LOCAL_PHONE;20;0.11,-0.64,-0.27
1629226708024;LOCAL_PHONE;20;-0.21,-0.74,-0.72
1629226708034;LOCAL_PHONE;20;0.11,-0.13,-0.31
1629226708044;LOCAL_PHONE;20;0.11,0.15,0.05
1629226708053;LOCAL_PHONE;20;-0.34,0.55,-0.32
1629226708064;LOCAL_PHONE;20;0.2,0.85,0.0
1629226708073;LOCAL_PHONE;20;0.19,0.71,0.05
1629226708086;LOCAL_PHONE;20;-0.51,0.22,-0.35
1629226708093;LOCAL_PHONE;20;0.22,-0.1,-0.3
1629226708104;LOCAL_PHONE;20;-0.11,-0.43,-0.91
1629226708113;LOCAL_PHONE;20;-0.27,-0.55,-0.95
1629226708124;LOCAL_PHONE;20;0.28,-0.01,-0.41
1629226708133;LOCAL_PHONE;20;-0.15,0.25,-0.29
1629226708144;LOCAL_PHONE;20;-0.74,0.56,0.02
1629226708153;LOCAL_PHONE;20;0.13,0.47,0.14
1629226708164;LOCAL_PHONE;20;-0.32,0.15,-0.33
1629226708173;LOCAL_PHONE;20;-0.62,-0.27,-0.68
1629226708184;LOCAL_PHONE;20;0.37,-0.47,-0.27
1629226708194;LOCAL_PHONE;20;-0.31,-0.56,-0.66
1629226708205;LOCAL_PHONE;20;-0.66,-0.27,-0.51
1629226708213;LOCAL_PHONE;20;0.47,0.02,0.39
1629226708224;LOCAL_PHONE;20;0.0,-0.03,0.51
1629226708234;LOCAL_PHONE;20;-0.18,0.04,0.24
1629226708245;LOCAL_PHONE;20;1.32,-0.39,0.29
1629226708253;LOCAL_PHONE;20;0.09,-0.45,0.18
1629226708264;LOCAL_PHONE;20;-0.12,-0.36,-0.26
1629226708273;LOCAL_PHONE;20;1.15,-0.21,0.12
1629226708287;LOCAL_PHONE;20;-0.13,0.29,-0.17
1629226708294;LOCAL_PHONE;20;0.16,0.43,-0.08
1629226708304;LOCAL_PHONE;20;0.92,0.34,1.03
1629226708313;LOCAL_PHONE;20;-0.13,0.14,0.41
1629226708324;LOCAL_PHONE;20;0.45,0.0,0.59
1629226708333;LOCAL_PHONE;20;0.44,-0.31,0.38
1629226708344;LOCAL_PHONE;20;-0.07,-0.59,-0.32
1629226708353;LOCAL_PHONE;20;-0.12,-0.26,0.3
1629226708365;LOCAL_PHONE;20;0.35,-0.39,0.55
1629226708373;LOCAL_PHONE;20;-0.11,-0.14,0.57
1629226708384;LOCAL_PHONE;20;-0.06,0.08,0.63
1629226708393;LOCAL_PHONE;20;0.44,-0.01,0.86
1629226708405;LOCAL_PHONE;20;-0.4,-0.3,0.19
1629226708413;LOCAL_PHONE;20;-0.04,-0.21,0.43
1629226708424;LOCAL_PHONE;20;0.05,-0.28,0.35
1629226708433;LOCAL_PHONE;20;-0.35,-0.36,0.16
1629226708445;LOCAL_PHONE;20;0.06,0.16,0.35
1629226708454;LOCAL_PHONE;20;0.31,0.33,0.47
1629226708464;LOCAL_PHONE;20;-0.18,0.46,0.44
1629226708473;LOCAL_PHONE;20;-0.16,0.62,0.21
1629226708485;LOCAL_PHONE;20;0.0,0.08,0.03
1629226708493;LOCAL_PHONE;20;-0.57,-0.29,-0.31
1629226708505;LOCAL_PHONE;20;0.01,-0.21,0.04
1629226708513;LOCAL_PHONE;20;-0.22,-0.17,0.07
1629226708524;LOCAL_PHONE;20;-0.49,0.03,0.38
1629226708534;LOCAL_PHONE;20;-0.11,0.4,0.44
1629226708544;LOCAL_PHONE;20;-0.04,0.41,0.27
1629226708554;LOCAL_PHONE;20;-0.11,0.25,0.07
1629226708565;LOCAL_PHONE;20;0.16,-0.2,-0.28
1629226708573;LOCAL_PHONE;20;0.39,-0.76,-0.13
1629226708585;LOCAL_PHONE;20;-0.22,-0.6,-0.39
1629226708593;LOCAL_PHONE;20;0.24,-0.23,0.02
1629226708606;LOCAL_PHONE;20;0.17,0.06,0.4
1629226708613;LOCAL_PHONE;20;-0.45,0.75,0.03
1629226708624;LOCAL_PHONE;20;0.26,1.0,0.41
1629226708633;LOCAL_PHONE;20;0.17,0.2,0.49
1629226708645;LOCAL_PHONE;20;-0.25,-0.32,-0.08
1629226708654;LOCAL_PHONE;20;0.28,-0.84,-0.27
1629226708664;LOCAL_PHONE;20;-0.13,-0.83,-0.22
1629226708673;LOCAL_PHONE;20;0.1,-0.35,0.44
1629226708684;LOCAL_PHONE;20;0.53,0.27,0.54
1629226708693;LOCAL_PHONE;20;-0.01,0.69,0.57
1629226708705;LOCAL_PHONE;20;-0.16,0.56,0.6
