#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1629745229541;LOCAL_PHONE;Y;43
1629745229541;LOCAL_PHONE;80;SL_0
1629745229541;LOCAL_PHONE;83;RT_O
1629745229541;LOCAL_PHONE;81;RS_N
1629745228750;LOCAL_PHONE;11;20210823
1629745228749;LOCAL_PHONE;10;210028
1629745226609;LOCAL_PHONE;AB;52.5576252,13.632438
1629745228750;LOCAL_PHONE;11;20210823
1629745229588;LOCAL_PHONE;20;-0.74,-0.01,-1.27
1629745229588;LOCAL_PHONE;20;0.31,0.2,-0.37
1629745229589;LOCAL_PHONE;20;0.03,0.39,-0.34
1629745229589;LOCAL_PHONE;20;0.1,0.14,-0.25
1629745229589;LOCAL_PHONE;20;0.55,0.13,-0.5
1629745229589;LOCAL_PHONE;20;0.61,-0.16,-0.6
1629745229589;LOCAL_PHONE;20;0.66,0.06,-0.9
1629745229606;LOCAL_PHONE;20;1.21,0.17,-0.54
1629745229607;LOCAL_PHONE;AB;52.5574035,13.6326842
1629745229609;LOCAL_PHONE;20;0.14,-0.47,0.12
1629745229610;LOCAL_PHONE;50;953.7999
1629745229623;LOCAL_PHONE;20;-0.3,-0.08,0.29
1629745229627;LOCAL_PHONE;20;1.17,0.4,0.87
1629745229637;LOCAL_PHONE;20;-0.12,-0.04,0.64
1629745229648;LOCAL_PHONE;20;-0.5,0.54,-0.29
1629745229657;LOCAL_PHONE;20;1.27,-0.38,-0.18
1629745229667;LOCAL_PHONE;20;-0.56,-0.08,-0.04
1629745229677;LOCAL_PHONE;20;-0.44,-0.31,-0.82
1629745229687;LOCAL_PHONE;20;1.29,-0.06,-0.22
1629745229700;LOCAL_PHONE;20;-0.41,0.29,0.33
1629745229707;LOCAL_PHONE;20;0.17,0.33,-0.36
1629745229717;LOCAL_PHONE;20;1.04,-0.02,-0.4
1629745229727;LOCAL_PHONE;20;-0.13,-0.31,-0.39
1629745229737;LOCAL_PHONE;20;0.34,-0.21,-0.17
1629745229749;LOCAL_PHONE;10;210029
1629745229750;LOCAL_PHONE;20;0.97,-0.12,-0.34
1629745229750;LOCAL_PHONE;11;20210823
1629745229757;LOCAL_PHONE;20;-0.31,0.13,0.02
1629745229767;LOCAL_PHONE;20;-0.16,0.37,-0.26
1629745229777;LOCAL_PHONE;20;0.68,0.25,-0.33
1629745229787;LOCAL_PHONE;20;-0.57,-0.08,-0.83
1629745229800;LOCAL_PHONE;20;0.41,-0.4,-0.58
1629745229807;LOCAL_PHONE;20;0.57,-0.24,0.14
1629745229817;LOCAL_PHONE;20;-0.53,-0.38,0.47
1629745229827;LOCAL_PHONE;20;0.46,-0.14,0.54
1629745229837;LOCAL_PHONE;20;0.61,0.15,0.39
1629745229849;LOCAL_PHONE;20;-0.26,0.33,-0.05
1629745229857;LOCAL_PHONE;20;0.56,-0.15,0.02
1629745229868;LOCAL_PHONE;20;0.02,-0.14,-0.1
1629745229877;LOCAL_PHONE;20;-0.29,-0.11,-0.71
1629745229887;LOCAL_PHONE;20;0.07,-0.09,0.85
1629745229899;LOCAL_PHONE;20;-0.09,0.05,-0.17
1629745229907;LOCAL_PHONE;20;-0.81,0.34,0.37
1629745229917;LOCAL_PHONE;20;0.17,-0.18,0.4
1629745229927;LOCAL_PHONE;20;0.47,0.14,-0.3
1629745229938;LOCAL_PHONE;20;-0.55,-0.1,-0.57
1629745229950;LOCAL_PHONE;20;0.74,-0.02,0.56
1629745229958;LOCAL_PHONE;20;-0.04,0.32,0.15
1629745229968;LOCAL_PHONE;20;0.02,0.3,-0.14
1629745229977;LOCAL_PHONE;20;1.02,-0.05,0.59
1629745229987;LOCAL_PHONE;20;0.49,0.21,0.08
1629745230000;LOCAL_PHONE;20;0.86,-0.51,-0.39
1629745230007;LOCAL_PHONE;20;0.6,-0.16,0.79
1629745230018;LOCAL_PHONE;20;-0.27,0.01,0.94
1629745230027;LOCAL_PHONE;20;-0.2,0.09,0.27
1629745230037;LOCAL_PHONE;20;-0.25,0.1,-0.04
1629745230050;LOCAL_PHONE;20;-0.35,-0.21,0.33
1629745230057;LOCAL_PHONE;20;-0.01,-0.26,0.44
1629745230068;LOCAL_PHONE;20;1.01,-0.48,0.72
1629745230077;LOCAL_PHONE;20;-0.24,-0.41,0.7
1629745230088;LOCAL_PHONE;20;0.21,-0.68,1.36
1629745230098;LOCAL_PHONE;20;-0.17,0.0,1.36
1629745230107;LOCAL_PHONE;20;-1.15,0.28,0.24
1629745230121;LOCAL_PHONE;20;-0.66,0.0,-0.04
1629745230127;LOCAL_PHONE;20;0.19,0.12,0.41
1629745230137;LOCAL_PHONE;20;-1.12,-0.03,-0.46
1629745230147;LOCAL_PHONE;20;-0.29,-0.25,0.51
1629745230157;LOCAL_PHONE;20;-0.41,0.12,1.14
1629745230168;LOCAL_PHONE;20;-0.53,0.17,0.94
1629745230177;LOCAL_PHONE;20;-0.06,0.08,1.06
1629745230187;LOCAL_PHONE;20;-0.7,-0.15,0.45
1629745230197;LOCAL_PHONE;20;-0.69,-0.26,-0.01
1629745230207;LOCAL_PHONE;20;-0.74,-0.08,0.44
1629745230218;LOCAL_PHONE;20;-0.21,0.34,0.1
1629745230227;LOCAL_PHONE;20;-0.15,0.61,0.02
1629745230237;LOCAL_PHONE;20;-0.35,0.62,-0.4
1629745230247;LOCAL_PHONE;20;0.62,0.23,-0.28
1629745230258;LOCAL_PHONE;20;0.36,-0.06,-0.24
1629745230267;LOCAL_PHONE;20;0.53,-0.07,-0.1
1629745230277;LOCAL_PHONE;20;0.64,-0.11,-0.35
1629745230288;LOCAL_PHONE;20;-0.12,0.46,-0.3
1629745230297;LOCAL_PHONE;20;0.42,-0.39,-0.44
1629745230307;LOCAL_PHONE;20;0.77,0.07,0.07
1629745230317;LOCAL_PHONE;20;0.64,0.12,-0.37
1629745230327;LOCAL_PHONE;20;1.21,0.23,-0.84
1629745230337;LOCAL_PHONE;20;1.14,0.33,-0.9
1629745230347;LOCAL_PHONE;20;0.13,-0.2,-0.69
1629745230357;LOCAL_PHONE;20;0.87,0.23,0.23
1629745230367;LOCAL_PHONE;20;1.01,-0.26,0.28
1629745230377;LOCAL_PHONE;20;-0.68,0.64,0.0
1629745230388;LOCAL_PHONE;20;0.73,-0.33,-0.96
1629745230397;LOCAL_PHONE;20;0.81,-0.17,-0.12
1629745230407;LOCAL_PHONE;20;-0.66,0.4,-0.19
1629745230418;LOCAL_PHONE;20;0.77,-0.03,0.35
1629745230427;LOCAL_PHONE;20;0.09,-0.07,0.84
1629745230437;LOCAL_PHONE;20;-0.95,0.11,0.48
1629745230447;LOCAL_PHONE;20;0.11,0.13,0.64
1629745230457;LOCAL_PHONE;20;-0.54,0.27,0.34
1629745230469;LOCAL_PHONE;20;-0.79,-0.16,-0.47
1629745230478;LOCAL_PHONE;20;0.05,0.06,-0.24
1629745230487;LOCAL_PHONE;20;-0.29,-0.39,0.29
1629745230497;LOCAL_PHONE;20;-0.18,-0.31,0.14
1629745230508;LOCAL_PHONE;20;-0.35,0.12,-0.43
1629745230519;LOCAL_PHONE;20;-0.05,0.27,0.5
1629745230527;LOCAL_PHONE;20;-0.34,-0.37,0.25
1629745230537;LOCAL_PHONE;20;-0.34,-0.2,-0.13
1629745230548;LOCAL_PHONE;20;-0.65,-0.36,-0.39
1629745230557;LOCAL_PHONE;20;0.07,-0.16,0.4
1629745230569;LOCAL_PHONE;20;-0.35,0.49,-0.5
1629745230578;LOCAL_PHONE;20;-0.39,0.65,-1.14
1629745230587;LOCAL_PHONE;20;0.36,-0.58,-0.33
1629745230588;LOCAL_PHONE;50;953.9138
1629745230597;LOCAL_PHONE;20;-0.37,-0.25,-0.21
1629745230609;LOCAL_PHONE;20;-0.75,-0.39,-1.2
1629745230618;LOCAL_PHONE;20;0.41,-0.37,0.29
1629745230627;LOCAL_PHONE;20;-0.58,0.21,-0.02
1629745230637;LOCAL_PHONE;20;-0.65,0.02,-0.48
1629745230647;LOCAL_PHONE;20;0.53,-0.78,0.58
1629745230657;LOCAL_PHONE;20;-0.56,0.1,0.79
1629745230669;LOCAL_PHONE;20;-0.25,-0.06,-0.23
1629745230677;LOCAL_PHONE;20;0.41,0.34,0.13
1629745230687;LOCAL_PHONE;20;0.12,0.34,-0.46
1629745230697;LOCAL_PHONE;20;0.27,-0.23,-0.54
1629745230708;LOCAL_PHONE;20;0.48,-0.2,0.19
1629745230720;LOCAL_PHONE;20;0.6,-0.59,0.21
1629745230728;LOCAL_PHONE;20;0.42,-0.06,0.3
1629745230737;LOCAL_PHONE;20;0.62,0.07,-0.07
1629745230747;LOCAL_PHONE;20;0.82,0.01,-1.02
1629745230749;LOCAL_PHONE;10;210030
1629745230750;LOCAL_PHONE;11;20210823
1629745230758;LOCAL_PHONE;20;-0.08,0.09,-0.62
1629745230768;LOCAL_PHONE;20;0.64,-0.14,-0.46
1629745230777;LOCAL_PHONE;20;0.1,-0.1,0.75
1629745230787;LOCAL_PHONE;20;-0.6,-0.46,0.7
1629745230797;LOCAL_PHONE;20;0.47,0.26,0.93
1629745230807;LOCAL_PHONE;20;-0.24,0.0,0.51
1629745230817;LOCAL_PHONE;20;0.0,0.0,0.78
1629745230827;LOCAL_PHONE;20;0.31,-0.02,0.03
1629745230837;LOCAL_PHONE;20;-0.16,-0.16,0.16
1629745230847;LOCAL_PHONE;20;-0.32,-0.29,1.16
1629745230857;LOCAL_PHONE;20;-0.35,-0.13,1.28
1629745230870;LOCAL_PHONE;20;-0.59,0.16,1.29
1629745230878;LOCAL_PHONE;20;-0.59,-0.02,1.1
1629745230888;LOCAL_PHONE;20;0.12,-0.22,0.63
1629745230897;LOCAL_PHONE;20;-0.44,0.19,0.56
1629745230907;LOCAL_PHONE;20;-0.31,0.15,0.08
1629745230917;LOCAL_PHONE;20;0.4,0.42,-0.35
1629745230928;LOCAL_PHONE;20;-0.11,0.1,0.06
1629745230937;LOCAL_PHONE;20;-0.27,-0.26,0.61
1629745230947;LOCAL_PHONE;20;0.47,-0.25,0.82
1629745230957;LOCAL_PHONE;20;-0.46,0.02,0.52
1629745230967;LOCAL_PHONE;20;-0.31,-0.01,0.46
1629745230977;LOCAL_PHONE;20;0.13,0.07,0.57
1629745230988;LOCAL_PHONE;20;-0.5,0.09,0.43
1629745230997;LOCAL_PHONE;20;0.11,-0.12,0.21
1629745231008;LOCAL_PHONE;20;0.04,-0.21,0.49
1629745231017;LOCAL_PHONE;20;-0.65,-0.22,0.68
1629745231028;LOCAL_PHONE;20;-0.37,0.03,0.18
1629745231038;LOCAL_PHONE;20;-0.34,-0.27,0.06
1629745231048;LOCAL_PHONE;20;0.45,-0.02,0.89
1629745231057;LOCAL_PHONE;20;-0.2,0.37,-0.34
1629745231067;LOCAL_PHONE;20;-0.35,0.69,-1.55
1629745231078;LOCAL_PHONE;20;0.95,0.23,-0.48
1629745231088;LOCAL_PHONE;20;-0.32,0.18,-0.23
1629745231097;LOCAL_PHONE;20;0.19,-0.01,-0.21
1629745231108;LOCAL_PHONE;20;0.42,-0.44,0.9
1629745231117;LOCAL_PHONE;20;-0.91,-0.13,0.28
1629745231128;LOCAL_PHONE;20;0.53,-0.27,-0.56
1629745231139;LOCAL_PHONE;20;-0.45,0.23,-0.3
1629745231148;LOCAL_PHONE;20;-1.02,0.73,-1.14
1629745231157;LOCAL_PHONE;20;-0.21,0.09,-0.95
1629745231168;LOCAL_PHONE;20;-0.48,-0.08,0.08
1629745231177;LOCAL_PHONE;20;0.23,-0.42,0.83
1629745231188;LOCAL_PHONE;20;0.6,-0.08,0.6
1629745231197;LOCAL_PHONE;20;-0.61,-0.18,0.26
1629745231208;LOCAL_PHONE;20;-1.01,0.03,-1.11
1629745231217;LOCAL_PHONE;20;-0.35,-0.08,-0.4
1629745231227;LOCAL_PHONE;20;-0.09,0.27,-0.13
1629745231239;LOCAL_PHONE;20;-0.35,0.15,-0.25
1629745231248;LOCAL_PHONE;20;0.16,0.0,0.24
1629745231257;LOCAL_PHONE;20;0.24,0.15,0.39
1629745231268;LOCAL_PHONE;20;-0.69,-0.05,-0.12
1629745231278;LOCAL_PHONE;20;-0.11,-0.39,0.27
1629745231289;LOCAL_PHONE;20;-0.51,-0.3,0.15
1629745231297;LOCAL_PHONE;20;-0.21,-0.11,-0.32
1629745231308;LOCAL_PHONE;20;0.43,0.18,0.55
1629745231317;LOCAL_PHONE;20;0.03,0.04,0.06
1629745231327;LOCAL_PHONE;20;0.25,0.28,0.1
1629745231339;LOCAL_PHONE;20;0.81,-0.38,-0.04
1629745231348;LOCAL_PHONE;20;0.02,0.01,0.63
1629745231357;LOCAL_PHONE;20;0.32,-0.23,0.66
1629745231367;LOCAL_PHONE;20;-0.15,0.18,1.13
1629745231378;LOCAL_PHONE;20;-0.13,0.36,0.07
1629745231390;LOCAL_PHONE;20;0.7,-0.03,0.3
1629745231397;LOCAL_PHONE;20;-0.16,0.56,-0.22
1629745231408;LOCAL_PHONE;20;0.66,-0.28,-0.66
1629745231417;LOCAL_PHONE;20;0.55,-0.17,0.11
1629745231428;LOCAL_PHONE;20;0.04,0.07,0.05
1629745231440;LOCAL_PHONE;20;0.45,-0.61,-1.26
1629745231447;LOCAL_PHONE;20;0.57,0.22,-0.04
1629745231457;LOCAL_PHONE;20;-0.37,-0.47,-0.31
1629745231467;LOCAL_PHONE;20;0.76,0.67,0.66
1629745231477;LOCAL_PHONE;20;1.2,0.2,0.06
1629745231490;LOCAL_PHONE;20;-0.84,-0.09,-0.61
1629745231497;LOCAL_PHONE;20;0.22,-0.42,-0.86
1629745231509;LOCAL_PHONE;20;1.41,-0.76,0.95
1629745231517;LOCAL_PHONE;20;-1.16,0.04,0.25
1629745231527;LOCAL_PHONE;20;0.45,-0.13,-0.69
1629745231537;LOCAL_PHONE;20;-0.57,0.37,0.67
1629745231548;LOCAL_PHONE;20;-1.97,-0.42,-0.21
1629745231558;LOCAL_PHONE;20;-0.43,-0.32,1.25
1629745231568;LOCAL_PHONE;20;-0.82,-0.19,0.89
1629745231578;LOCAL_PHONE;20;-1.57,0.17,-0.14
1629745231586;LOCAL_PHONE;50;953.384
1629745231590;LOCAL_PHONE;20;0.25,0.28,-0.04
1629745231597;LOCAL_PHONE;20;-0.11,0.21,0.14
1629745231611;LOCAL_PHONE;20;-0.82,0.06,-0.27
1629745231617;LOCAL_PHONE;20;-0.22,-0.34,0.39
1629745231627;LOCAL_PHONE;20;-0.84,-0.6,0.76
1629745231638;LOCAL_PHONE;20;-0.81,-0.12,0.76
1629745231647;LOCAL_PHONE;20;-0.36,0.01,0.8
1629745231658;LOCAL_PHONE;20;-1.02,0.37,0.78
1629745231667;LOCAL_PHONE;20;-0.7,0.31,0.25
1629745231677;LOCAL_PHONE;20;0.01,-0.11,0.0
1629745231687;LOCAL_PHONE;20;-0.44,-0.42,0.42
1629745231698;LOCAL_PHONE;20;0.04,-0.06,0.35
1629745231708;LOCAL_PHONE;20;0.77,0.16,-0.27
1629745231717;LOCAL_PHONE;20;-0.04,0.73,-0.09
1629745231727;LOCAL_PHONE;20;0.36,0.32,-0.41
1629745231737;LOCAL_PHONE;20;0.36,-0.29,0.04
1629745231747;LOCAL_PHONE;20;0.41,-0.26,-0.37
1629745231749;LOCAL_PHONE;10;210031
1629745231750;LOCAL_PHONE;11;20210823
1629745231758;LOCAL_PHONE;20;-0.01,-0.74,0.19
1629745231767;LOCAL_PHONE;20;0.71,0.26,0.32
1629745231777;LOCAL_PHONE;20;1.01,0.06,0.61
1629745231787;LOCAL_PHONE;20;-0.59,0.39,0.13
1629745231797;LOCAL_PHONE;20;0.8,0.23,-0.81
1629745231808;LOCAL_PHONE;20;0.52,-0.47,-0.62
1629745231817;LOCAL_PHONE;20;-0.68,-0.26,0.0
1629745231828;LOCAL_PHONE;20;1.03,-0.69,0.15
1629745231837;LOCAL_PHONE;20;0.33,0.02,0.46
1629745231847;LOCAL_PHONE;20;-0.17,0.04,0.33
1629745231858;LOCAL_PHONE;20;0.05,-0.01,0.03
1629745231867;LOCAL_PHONE;20;0.26,0.09,0.11
1629745231878;LOCAL_PHONE;20;-0.25,0.11,-0.61
1629745231887;LOCAL_PHONE;20;-0.11,0.17,-0.78
1629745231898;LOCAL_PHONE;20;0.35,-0.74,0.28
1629745231908;LOCAL_PHONE;20;-1.0,0.4,0.73
1629745231917;LOCAL_PHONE;20;-0.13,-0.05,-0.23
1629745231927;LOCAL_PHONE;20;0.54,0.17,0.44
1629745231937;LOCAL_PHONE;20;-0.08,0.29,-0.51
1629745231948;LOCAL_PHONE;20;0.19,-0.15,-1.2
1629745231958;LOCAL_PHONE;20;0.83,-0.31,-0.29
1629745231967;LOCAL_PHONE;20;-0.44,-0.09,0.05
1629745231978;LOCAL_PHONE;20;0.33,0.03,0.25
1629745231987;LOCAL_PHONE;20;0.67,-0.04,0.91
1629745231998;LOCAL_PHONE;20;-0.39,-0.06,-0.08
1629745232009;LOCAL_PHONE;20;0.37,-0.34,-0.4
1629745232018;LOCAL_PHONE;20;-0.18,-0.26,-0.4
1629745232027;LOCAL_PHONE;20;0.43,-0.34,-0.1
1629745232037;LOCAL_PHONE;20;0.29,0.06,0.43
1629745232047;LOCAL_PHONE;20;-0.04,0.46,-0.36
1629745232059;LOCAL_PHONE;20;0.1,0.0,-0.25
1629745232067;LOCAL_PHONE;20;-0.25,-0.49,0.71
1629745232077;LOCAL_PHONE;20;0.17,-0.2,-0.28
1629745232087;LOCAL_PHONE;20;0.35,-0.44,-0.98
1629745232097;LOCAL_PHONE;20;0.12,0.01,0.22
1629745232109;LOCAL_PHONE;20;0.04,0.27,-0.69
1629745232117;LOCAL_PHONE;20;1.03,-0.01,-0.02
1629745232128;LOCAL_PHONE;20;0.1,0.06,0.67
1629745232137;LOCAL_PHONE;20;0.49,-0.37,-0.18
1629745232148;LOCAL_PHONE;20;0.85,-0.29,0.39
1629745232159;LOCAL_PHONE;20;0.32,-0.21,0.33
1629745232168;LOCAL_PHONE;20;0.4,-0.08,0.01
1629745232177;LOCAL_PHONE;20;0.19,-0.66,-0.36
1629745232187;LOCAL_PHONE;20;-0.74,-0.01,0.26
1629745232198;LOCAL_PHONE;20;0.21,-0.14,0.6
1629745232210;LOCAL_PHONE;20;-0.23,0.01,0.59
1629745232217;LOCAL_PHONE;20;-0.92,0.06,-0.66
1629745232228;LOCAL_PHONE;20;1.19,-0.32,0.6
1629745232237;LOCAL_PHONE;20;-0.02,-0.02,0.51
1629745232247;LOCAL_PHONE;20;-0.41,-0.58,-0.88
1629745232259;LOCAL_PHONE;20;0.79,-0.58,0.2
1629745232267;LOCAL_PHONE;20;-0.71,0.01,0.66
1629745232278;LOCAL_PHONE;20;-0.28,0.02,0.06
1629745232287;LOCAL_PHONE;20;0.77,0.36,-0.08
1629745232297;LOCAL_PHONE;20;0.16,-0.21,-0.72
1629745232310;LOCAL_PHONE;20;0.02,-0.39,-0.44
1629745232317;LOCAL_PHONE;20;0.49,-0.37,-0.22
1629745232328;LOCAL_PHONE;20;-0.22,-0.43,0.22
1629745232337;LOCAL_PHONE;20;-1.04,-0.71,0.48
1629745232347;LOCAL_PHONE;20;0.14,-0.44,0.91
1629745232360;LOCAL_PHONE;20;0.03,-0.67,1.03
1629745232367;LOCAL_PHONE;20;-0.25,0.09,0.77
1629745232378;LOCAL_PHONE;20;0.43,-0.15,-0.16
1629745232387;LOCAL_PHONE;20;-0.01,-0.18,-0.25
1629745232397;LOCAL_PHONE;20;0.19,0.18,-0.04
1629745232410;LOCAL_PHONE;20;-0.09,-0.31,-0.13
1629745232418;LOCAL_PHONE;20;0.05,-0.54,0.75
1629745232428;LOCAL_PHONE;20;-0.24,-0.56,0.95
