#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1630850482215;LOCAL_PHONE;Y;104
1630850482215;LOCAL_PHONE;80;SL_0
1630850482215;LOCAL_PHONE;83;RT_O
1630850482215;LOCAL_PHONE;81;RS_N
1630850481519;LOCAL_PHONE;11;20210905
1630850481518;LOCAL_PHONE;10;160121
1630850482053;LOCAL_PHONE;AB;52.5593766,13.630678
1630850481519;LOCAL_PHONE;11;20210905
1630850482246;LOCAL_PHONE;20;0.78,0.28,0.63
1630850482246;LOCAL_PHONE;20;0.43,-0.25,-1.8
1630850482246;LOCAL_PHONE;20;1.53,0.14,0.38
1630850482247;LOCAL_PHONE;20;0.12,-0.55,-0.47
1630850482257;LOCAL_PHONE;20;-0.67,0.37,0.54
1630850482260;LOCAL_PHONE;20;0.87,-0.05,-0.21
1630850482269;LOCAL_PHONE;20;0.59,0.24,0.41
1630850482280;LOCAL_PHONE;20;0.33,-0.01,-0.99
1630850482290;LOCAL_PHONE;20;1.36,-0.28,-0.32
1630850482299;LOCAL_PHONE;20;0.48,0.15,-0.29
1630850482310;LOCAL_PHONE;20;0.12,-0.25,-0.56
1630850482320;LOCAL_PHONE;20;0.94,0.19,1.23
1630850482329;LOCAL_PHONE;20;0.05,0.14,-0.66
1630850482340;LOCAL_PHONE;20;0.11,0.05,0.71
1630850482350;LOCAL_PHONE;20;1.44,-0.37,0.18
1630850482360;LOCAL_PHONE;20;-0.25,0.06,0.95
1630850482370;LOCAL_PHONE;20;0.15,0.01,-0.9
1630850482379;LOCAL_PHONE;20;1.08,0.6,1.15
1630850482390;LOCAL_PHONE;20;-0.14,0.31,-1.14
1630850482400;LOCAL_PHONE;20;0.37,0.25,-0.33
1630850482409;LOCAL_PHONE;20;-0.02,0.13,0.52
1630850482421;LOCAL_PHONE;20;-0.02,-0.81,0.49
1630850482430;LOCAL_PHONE;20;-0.32,0.01,1.1
1630850482441;LOCAL_PHONE;20;-0.48,-0.32,0.86
1630850482450;LOCAL_PHONE;20;-1.28,0.3,1.31
1630850482460;LOCAL_PHONE;20;-0.38,-0.03,-0.71
1630850482470;LOCAL_PHONE;20;-0.7,-0.06,1.14
1630850482480;LOCAL_PHONE;20;-0.43,0.41,-0.89
1630850482490;LOCAL_PHONE;20;0.85,-0.02,0.36
1630850482500;LOCAL_PHONE;20;-0.26,0.04,0.28
1630850482510;LOCAL_PHONE;20;0.4,-0.1,-0.4
1630850482518;LOCAL_PHONE;10;160122
1630850482518;LOCAL_PHONE;11;20210905
1630850482520;LOCAL_PHONE;20;0.91,0.52,1.55
1630850482529;LOCAL_PHONE;20;-0.52,-0.1,-1.51
1630850482539;LOCAL_PHONE;50;966.4279
1630850482541;LOCAL_PHONE;20;0.64,0.14,0.95
1630850482550;LOCAL_PHONE;20;-0.18,-0.41,0.17
1630850482560;LOCAL_PHONE;20;-0.17,-0.38,0.14
1630850482570;LOCAL_PHONE;20;0.92,-0.12,1.12
1630850482580;LOCAL_PHONE;20;-0.38,0.65,-0.55
1630850482590;LOCAL_PHONE;20;0.99,0.36,-0.12
1630850482600;LOCAL_PHONE;20;1.11,0.07,0.13
1630850482609;LOCAL_PHONE;20;-0.57,-0.26,-0.44
1630850482620;LOCAL_PHONE;20;0.28,-0.24,0.07
1630850482629;LOCAL_PHONE;20;0.19,-0.13,0.34
1630850482640;LOCAL_PHONE;20;-0.86,0.02,0.0
1630850482651;LOCAL_PHONE;20;0.65,0.36,-0.47
1630850482660;LOCAL_PHONE;20;0.17,0.15,0.71
1630850482670;LOCAL_PHONE;20;-0.9,-0.01,-1.85
1630850482680;LOCAL_PHONE;20;0.51,-0.03,1.23
1630850482690;LOCAL_PHONE;20;-0.96,-0.59,0.04
1630850482701;LOCAL_PHONE;20;-0.83,0.05,0.51
1630850482710;LOCAL_PHONE;20;-0.21,-0.36,0.32
1630850482720;LOCAL_PHONE;20;-0.94,0.01,-0.34
1630850482730;LOCAL_PHONE;20;-0.6,-0.31,-0.43
1630850482740;LOCAL_PHONE;20;-0.5,-0.3,-0.73
1630850482752;LOCAL_PHONE;20;-1.05,-0.24,0.32
1630850482760;LOCAL_PHONE;20;-0.75,-0.08,-0.23
1630850482770;LOCAL_PHONE;20;-0.97,-0.05,1.36
1630850482780;LOCAL_PHONE;20;-0.29,0.09,-0.28
1630850482790;LOCAL_PHONE;20;-0.75,0.05,0.96
1630850482803;LOCAL_PHONE;20;-0.07,-0.72,-1.03
1630850482810;LOCAL_PHONE;20;-0.26,-0.13,1.17
1630850482820;LOCAL_PHONE;20;-0.44,-1.11,-0.14
1630850482829;LOCAL_PHONE;20;-1.02,-0.03,0.51
1630850482841;LOCAL_PHONE;20;0.34,0.15,0.27
1630850482853;LOCAL_PHONE;20;0.0,0.36,0.5
1630850482860;LOCAL_PHONE;20;-0.52,-0.06,-0.08
1630850482871;LOCAL_PHONE;20;0.77,-0.3,0.3
1630850482880;LOCAL_PHONE;20;-0.45,-0.26,0.7
1630850482890;LOCAL_PHONE;20;-0.02,-0.2,-0.32
1630850482903;LOCAL_PHONE;20;0.17,0.05,1.13
1630850482910;LOCAL_PHONE;20;-0.88,0.4,-0.78
1630850482921;LOCAL_PHONE;20;1.04,0.3,-0.07
1630850482929;LOCAL_PHONE;20;0.72,-0.1,0.47
1630850482940;LOCAL_PHONE;20;-0.31,-0.39,0.68
1630850482950;LOCAL_PHONE;20;0.5,-0.21,0.95
1630850482960;LOCAL_PHONE;20;-0.42,0.03,1.41
1630850482970;LOCAL_PHONE;20;-0.92,0.21,0.06
1630850482980;LOCAL_PHONE;20;0.17,0.15,0.5
1630850482989;LOCAL_PHONE;20;0.59,0.25,-0.57
1630850483001;LOCAL_PHONE;20;-0.18,-0.25,0.11
1630850483011;LOCAL_PHONE;20;0.04,-0.3,0.67
1630850483020;LOCAL_PHONE;20;0.09,-0.01,0.91
1630850483029;LOCAL_PHONE;20;-0.87,-0.38,1.18
1630850483040;LOCAL_PHONE;20;-1.09,-0.34,-0.08
1630850483050;LOCAL_PHONE;20;-0.06,-0.08,1.01
1630850483060;LOCAL_PHONE;20;-0.58,-0.05,0.38
1630850483071;LOCAL_PHONE;20;-0.78,-0.53,0.12
1630850483080;LOCAL_PHONE;20;-0.59,-0.17,1.32
1630850483090;LOCAL_PHONE;20;-0.73,-0.02,0.39
1630850483100;LOCAL_PHONE;20;-0.74,0.13,0.26
1630850483110;LOCAL_PHONE;20;0.1,0.37,0.3
1630850483121;LOCAL_PHONE;20;0.56,0.45,-0.96
1630850483130;LOCAL_PHONE;20;0.29,-0.14,0.21
1630850483140;LOCAL_PHONE;20;0.35,-0.31,0.4
1630850483149;LOCAL_PHONE;20;-0.54,-0.19,0.83
1630850483161;LOCAL_PHONE;20;0.28,-0.18,0.18
1630850483172;LOCAL_PHONE;20;0.12,0.48,0.5
1630850483180;LOCAL_PHONE;20;-0.24,0.22,-1.47
1630850483190;LOCAL_PHONE;20;1.04,0.26,0.04
1630850483200;LOCAL_PHONE;20;-0.03,-0.03,-0.54
1630850483210;LOCAL_PHONE;20;0.07,0.12,-0.7
1630850483221;LOCAL_PHONE;20;1.32,-0.06,0.73
1630850483230;LOCAL_PHONE;20;-0.59,0.36,-0.23
1630850483241;LOCAL_PHONE;20;0.09,0.01,-0.18
1630850483250;LOCAL_PHONE;20;0.22,0.15,-0.35
1630850483260;LOCAL_PHONE;20;0.45,-0.15,-0.65
1630850483272;LOCAL_PHONE;20;-0.45,0.21,-1.06
1630850483280;LOCAL_PHONE;20;0.94,-0.12,-0.48
1630850483290;LOCAL_PHONE;20;0.38,0.04,0.75
1630850483300;LOCAL_PHONE;20;-0.91,-0.07,0.17
1630850483310;LOCAL_PHONE;20;0.59,-0.05,0.85
1630850483322;LOCAL_PHONE;20;0.15,0.24,0.18
1630850483330;LOCAL_PHONE;20;0.28,0.2,-0.99
1630850483340;LOCAL_PHONE;20;0.7,-0.23,0.14
1630850483350;LOCAL_PHONE;20;0.81,0.47,-0.4
1630850483360;LOCAL_PHONE;20;0.36,0.02,-0.12
1630850483372;LOCAL_PHONE;20;0.17,0.31,0.48
1630850483380;LOCAL_PHONE;20;0.54,-0.26,0.05
1630850483390;LOCAL_PHONE;20;0.48,0.05,0.6
1630850483401;LOCAL_PHONE;20;-0.84,-0.19,-0.65
1630850483410;LOCAL_PHONE;20;-0.27,-0.53,-0.12
1630850483422;LOCAL_PHONE;20;-0.25,0.34,0.04
1630850483430;LOCAL_PHONE;20;-1.06,0.01,0.09
1630850483440;LOCAL_PHONE;20;-0.49,0.52,-0.19
1630850483449;LOCAL_PHONE;20;0.47,0.15,0.26
1630850483460;LOCAL_PHONE;20;-1.35,-0.29,-0.15
1630850483472;LOCAL_PHONE;20;-0.13,-0.05,-0.5
1630850483480;LOCAL_PHONE;20;0.31,-0.25,0.61
1630850483491;LOCAL_PHONE;20;-0.81,-0.01,-0.67
