#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1630851345035;LOCAL_PHONE;Y;124
1630851345035;LOCAL_PHONE;80;SL_0
1630851345035;LOCAL_PHONE;83;RT_O
1630851345035;LOCAL_PHONE;81;RS_N
1630851344518;LOCAL_PHONE;11;20210905
1630851344517;LOCAL_PHONE;10;161544
1630851343050;LOCAL_PHONE;AB;52.553197,13.63543
1630851344518;LOCAL_PHONE;11;20210905
1630851345073;LOCAL_PHONE;20;-0.41,0.52,1.36
1630851345074;LOCAL_PHONE;20;2.03,-0.73,-0.53
1630851345074;LOCAL_PHONE;20;0.28,0.5,3.28
1630851345074;LOCAL_PHONE;20;-1.95,0.24,-1.15
1630851345074;LOCAL_PHONE;20;2.81,-0.62,1.53
1630851345091;LOCAL_PHONE;20;-0.03,0.7,2.37
1630851345091;LOCAL_PHONE;20;-1.05,-0.91,-1.54
1630851345099;LOCAL_PHONE;20;2.14,0.39,3.88
1630851345110;LOCAL_PHONE;20;-1.19,-0.99,-1.47
1630851345120;LOCAL_PHONE;20;0.01,0.58,3.21
1630851345130;LOCAL_PHONE;20;0.24,0.19,-0.61
1630851345140;LOCAL_PHONE;20;-0.34,0.27,0.97
1630851345150;LOCAL_PHONE;20;-0.8,0.34,-0.33
1630851345160;LOCAL_PHONE;20;0.16,-1.1,0.47
1630851345170;LOCAL_PHONE;20;0.97,0.9,1.92
1630851345180;LOCAL_PHONE;20;-1.17,-1.14,-0.15
1630851345190;LOCAL_PHONE;20;1.31,0.24,2.55
1630851345201;LOCAL_PHONE;20;1.64,0.64,-0.08
1630851345210;LOCAL_PHONE;20;-0.42,0.42,0.75
1630851345220;LOCAL_PHONE;20;0.56,-0.41,-1.7
1630851345230;LOCAL_PHONE;20;0.07,0.13,1.51
1630851345240;LOCAL_PHONE;20;-1.4,-0.92,-0.44
1630851345252;LOCAL_PHONE;20;-0.19,0.21,1.79
1630851345259;LOCAL_PHONE;20;-0.16,0.1,0.28
1630851345270;LOCAL_PHONE;20;-0.21,0.05,0.6
1630851345280;LOCAL_PHONE;20;0.16,0.09,0.04
1630851345290;LOCAL_PHONE;20;0.14,-0.47,0.61
1630851345302;LOCAL_PHONE;20;-0.34,-0.09,1.0
1630851345310;LOCAL_PHONE;20;0.25,-0.41,-0.07
1630851345320;LOCAL_PHONE;20;-0.75,-0.29,1.16
1630851345329;LOCAL_PHONE;20;1.29,0.64,-0.12
1630851345340;LOCAL_PHONE;20;0.66,-0.42,0.54
1630851345352;LOCAL_PHONE;20;-0.82,0.08,-0.58
1630851345360;LOCAL_PHONE;20;1.4,-0.59,-0.72
1630851345370;LOCAL_PHONE;20;-1.0,-0.15,1.57
1630851345380;LOCAL_PHONE;20;-2.03,0.16,-1.93
1630851345390;LOCAL_PHONE;20;0.28,-0.77,1.19
1630851345403;LOCAL_PHONE;20;-1.76,0.19,0.15
1630851345410;LOCAL_PHONE;20;-0.61,-0.76,-0.96
1630851345420;LOCAL_PHONE;20;1.55,-0.16,1.75
1630851345430;LOCAL_PHONE;20;0.23,0.27,-0.96
1630851345440;LOCAL_PHONE;20;-0.08,0.03,0.82
1630851345452;LOCAL_PHONE;20;0.55,0.21,-0.02
1630851345460;LOCAL_PHONE;20;-0.54,-0.55,-0.5
1630851345470;LOCAL_PHONE;20;-0.66,-0.2,-0.65
1630851345480;LOCAL_PHONE;20;0.8,-0.05,0.27
1630851345490;LOCAL_PHONE;20;0.54,0.0,-0.33
