#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1630850435673;LOCAL_PHONE;Y;103
1630850435674;LOCAL_PHONE;80;SL_0
1630850435674;LOCAL_PHONE;83;RT_O
1630850435674;LOCAL_PHONE;81;RS_N
1630850435518;LOCAL_PHONE;11;20210905
1630850435518;LOCAL_PHONE;10;160035
1630850434080;LOCAL_PHONE;AB;52.5627207,13.6282797
1630850435518;LOCAL_PHONE;11;20210905
1630850435736;LOCAL_PHONE;20;-0.71,0.18,-0.78
1630850435736;LOCAL_PHONE;20;0.29,-0.08,0.12
1630850435737;LOCAL_PHONE;20;-0.42,-0.41,0.26
1630850435737;LOCAL_PHONE;20;-0.08,-0.34,0.98
1630850435738;LOCAL_PHONE;20;-0.05,-0.7,0.8
1630850435738;LOCAL_PHONE;20;-0.18,-0.43,1.16
1630850435738;LOCAL_PHONE;20;-1.16,-0.05,0.63
1630850435739;LOCAL_PHONE;20;-1.45,-0.4,0.33
1630850435740;LOCAL_PHONE;20;-0.01,0.56,0.46
1630850435758;LOCAL_PHONE;20;0.08,-0.24,-0.12
1630850435761;LOCAL_PHONE;20;0.45,-0.01,0.49
1630850435770;LOCAL_PHONE;20;1.11,-0.44,0.55
1630850435781;LOCAL_PHONE;20;1.06,-0.2,0.72
1630850435790;LOCAL_PHONE;20;0.04,0.43,0.72
1630850435801;LOCAL_PHONE;20;0.69,0.32,-0.82
1630850435812;LOCAL_PHONE;20;0.64,0.58,0.58
1630850435820;LOCAL_PHONE;20;-0.73,-0.21,-0.97
1630850435830;LOCAL_PHONE;20;0.73,-0.51,0.6
1630850435841;LOCAL_PHONE;20;0.02,-0.6,0.53
1630850435850;LOCAL_PHONE;20;-0.9,0.04,-0.09
1630850435870;LOCAL_PHONE;20;0.6,0.22,0.75
1630850435871;LOCAL_PHONE;20;0.43,0.3,-0.54
1630850435881;LOCAL_PHONE;20;-0.18,-0.35,0.2
1630850435890;LOCAL_PHONE;20;0.92,-0.27,0.5
1630850435900;LOCAL_PHONE;20;0.06,-0.68,0.37
1630850435912;LOCAL_PHONE;20;-0.88,-0.09,0.49
1630850435921;LOCAL_PHONE;20;0.49,0.26,0.17
1630850435930;LOCAL_PHONE;20;-0.18,0.25,0.17
1630850435940;LOCAL_PHONE;20;-0.16,0.11,-0.44
1630850435950;LOCAL_PHONE;20;0.28,-0.3,0.18
1630850435963;LOCAL_PHONE;20;0.64,-0.13,-0.4
1630850435970;LOCAL_PHONE;20;0.63,-0.27,-0.31
1630850435980;LOCAL_PHONE;20;1.17,0.58,-0.4
1630850435990;LOCAL_PHONE;20;0.48,-0.1,-0.11
1630850436004;LOCAL_PHONE;20;0.01,-0.12,-0.46
1630850436012;LOCAL_PHONE;20;0.76,0.16,0.17
1630850436020;LOCAL_PHONE;20;-0.78,-0.08,0.55
1630850436029;LOCAL_PHONE;20;-1.05,-0.18,-0.25
1630850436045;LOCAL_PHONE;20;0.76,-0.02,0.86
1630850436049;LOCAL_PHONE;20;-0.81,-0.31,0.38
1630850436061;LOCAL_PHONE;20;-0.28,0.67,-0.49
1630850436069;LOCAL_PHONE;20;1.21,-0.19,0.69
1630850436081;LOCAL_PHONE;20;-1.1,0.02,-0.19
1630850436090;LOCAL_PHONE;20;-1.37,-0.21,0.21
1630850436100;LOCAL_PHONE;20;-0.34,-0.42,1.43
1630850436113;LOCAL_PHONE;20;-2.15,-0.79,1.0
1630850436121;LOCAL_PHONE;20;-1.01,-0.41,1.31
1630850436130;LOCAL_PHONE;20;-0.36,0.22,0.9
1630850436140;LOCAL_PHONE;20;0.12,0.09,0.11
1630850436150;LOCAL_PHONE;20;-0.58,0.27,0.16
1630850436163;LOCAL_PHONE;20;-0.65,-0.2,0.15
1630850436170;LOCAL_PHONE;20;-0.05,-0.51,1.4
1630850436180;LOCAL_PHONE;20;-1.17,0.02,1.83
1630850436190;LOCAL_PHONE;20;-1.23,0.03,0.16
1630850436201;LOCAL_PHONE;20;1.0,-0.14,1.37
1630850436210;LOCAL_PHONE;20;-0.41,-0.65,0.09
1630850436220;LOCAL_PHONE;20;-0.39,0.46,-0.66
1630850436231;LOCAL_PHONE;20;1.05,-0.2,1.6
1630850436241;LOCAL_PHONE;20;-0.67,0.58,-0.56
1630850436250;LOCAL_PHONE;20;0.38,0.34,0.72
1630850436260;LOCAL_PHONE;20;0.34,-0.41,0.79
1630850436270;LOCAL_PHONE;20;0.54,0.1,0.09
1630850436282;LOCAL_PHONE;20;0.77,-0.22,0.9
1630850436289;LOCAL_PHONE;20;-0.21,-0.13,0.07
1630850436300;LOCAL_PHONE;20;1.14,0.64,-0.06
1630850436310;LOCAL_PHONE;20;1.13,0.0,0.47
1630850436321;LOCAL_PHONE;20;0.48,0.41,-0.62
1630850436331;LOCAL_PHONE;20;1.41,-0.29,-0.27
1630850436340;LOCAL_PHONE;20;1.42,0.55,-0.1
1630850436350;LOCAL_PHONE;20;0.55,0.11,-1.1
1630850436365;LOCAL_PHONE;20;1.17,0.51,-0.57
1630850436370;LOCAL_PHONE;20;0.96,0.27,-1.0
1630850436381;LOCAL_PHONE;20;-0.37,0.19,-1.18
1630850436390;LOCAL_PHONE;20;0.03,0.15,-0.71
1630850436401;LOCAL_PHONE;20;1.02,0.33,-0.55
1630850436410;LOCAL_PHONE;20;-0.57,0.23,-0.86
1630850436420;LOCAL_PHONE;20;0.63,-0.03,-0.98
1630850436430;LOCAL_PHONE;20;0.73,0.39,0.58
1630850436441;LOCAL_PHONE;20;-0.42,0.06,-0.59
1630850436450;LOCAL_PHONE;20;0.31,0.17,-0.22
1630850436459;LOCAL_PHONE;20;-1.28,-0.05,-0.37
1630850436470;LOCAL_PHONE;20;-0.85,-0.14,-1.0
1630850436482;LOCAL_PHONE;20;-0.39,-0.19,-0.1
1630850436489;LOCAL_PHONE;20;-0.77,0.06,-0.33
1630850436499;LOCAL_PHONE;20;-0.11,0.06,0.61
1630850436510;LOCAL_PHONE;20;-0.27,0.7,1.32
1630850436517;LOCAL_PHONE;10;160036
1630850436519;LOCAL_PHONE;11;20210905
1630850436521;LOCAL_PHONE;20;-0.55,0.01,0.24
1630850436532;LOCAL_PHONE;20;-1.15,-0.18,0.33
1630850436539;LOCAL_PHONE;50;984.1858
1630850436542;LOCAL_PHONE;20;-0.35,-0.28,-0.14
1630850436550;LOCAL_PHONE;20;-0.99,-0.2,0.12
1630850436561;LOCAL_PHONE;20;-0.76,0.0,0.35
