#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1630850512742;LOCAL_PHONE;Y;105
1630850512742;LOCAL_PHONE;80;SL_0
1630850512742;LOCAL_PHONE;83;RT_O
1630850512742;LOCAL_PHONE;81;RS_N
1630850512518;LOCAL_PHONE;11;20210905
1630850512518;LOCAL_PHONE;10;160152
1630850512048;LOCAL_PHONE;AB;52.5573391,13.6329965
1630850512518;LOCAL_PHONE;11;20210905
1630850512768;LOCAL_PHONE;20;-0.19,-0.13,1.19
1630850512769;LOCAL_PHONE;20;-0.88,-0.25,0.79
1630850512769;LOCAL_PHONE;20;-0.28,-0.04,0.48
1630850512769;LOCAL_PHONE;20;-0.26,0.05,0.0
1630850512772;LOCAL_PHONE;20;0.6,0.26,-0.64
1630850512783;LOCAL_PHONE;20;0.69,-0.16,0.34
1630850512794;LOCAL_PHONE;20;0.43,0.01,-0.3
1630850512800;LOCAL_PHONE;20;0.16,0.22,1.39
1630850512809;LOCAL_PHONE;20;-0.43,-0.41,0.01
1630850512820;LOCAL_PHONE;20;-0.49,-0.1,0.88
1630850512830;LOCAL_PHONE;20;-0.33,-0.04,0.21
1630850512840;LOCAL_PHONE;20;0.15,-0.02,0.13
1630850512850;LOCAL_PHONE;20;0.21,0.06,-0.55
1630850512859;LOCAL_PHONE;20;-0.11,0.2,-0.02
1630850512869;LOCAL_PHONE;20;-0.57,0.18,0.32
1630850512880;LOCAL_PHONE;20;-0.37,-0.25,0.12
1630850512890;LOCAL_PHONE;20;-0.8,0.01,0.47
1630850512900;LOCAL_PHONE;20;-0.55,-0.42,-0.05
1630850512910;LOCAL_PHONE;20;0.25,-0.35,0.78
1630850512921;LOCAL_PHONE;20;-0.64,-0.03,-0.09
1630850512930;LOCAL_PHONE;20;0.12,0.16,0.42
1630850512940;LOCAL_PHONE;20;0.2,0.1,0.01
1630850512950;LOCAL_PHONE;20;-1.16,-0.15,-0.1
1630850512960;LOCAL_PHONE;20;0.03,0.07,-0.54
1630850512969;LOCAL_PHONE;20;-0.5,-0.12,0.45
1630850512980;LOCAL_PHONE;20;-0.58,-0.25,-0.48
1630850512989;LOCAL_PHONE;20;0.09,-0.31,0.99
1630850513001;LOCAL_PHONE;20;-0.41,-0.02,0.61
1630850513010;LOCAL_PHONE;20;-0.08,0.04,0.68
1630850513019;LOCAL_PHONE;20;-0.38,-0.15,0.79
1630850513029;LOCAL_PHONE;20;0.25,-0.2,-0.09
1630850513040;LOCAL_PHONE;20;-0.37,0.03,-0.21
1630850513049;LOCAL_PHONE;20;-0.11,0.32,-0.77
1630850513059;LOCAL_PHONE;20;0.3,-0.41,-0.09
1630850513069;LOCAL_PHONE;20;-0.34,-0.14,0.53
1630850513081;LOCAL_PHONE;20;-0.2,-0.08,0.42
1630850513090;LOCAL_PHONE;20;0.08,-0.24,0.71
1630850513100;LOCAL_PHONE;20;-0.27,-0.3,-0.06
1630850513110;LOCAL_PHONE;20;0.27,-0.48,0.2
1630850513120;LOCAL_PHONE;20;0.2,-0.32,0.2
1630850513129;LOCAL_PHONE;20;-0.24,0.22,-0.78
1630850513140;LOCAL_PHONE;20;0.2,0.03,0.95
1630850513150;LOCAL_PHONE;20;-0.55,-0.16,-0.36
1630850513160;LOCAL_PHONE;20;-0.28,0.27,0.34
1630850513170;LOCAL_PHONE;20;0.15,-0.22,-0.31
1630850513180;LOCAL_PHONE;20;-0.51,-0.11,-0.59
1630850513190;LOCAL_PHONE;20;0.59,-0.15,-0.81
1630850513201;LOCAL_PHONE;20;0.24,-0.12,-0.12
1630850513210;LOCAL_PHONE;20;-0.56,0.07,-1.07
1630850513220;LOCAL_PHONE;20;0.42,-0.13,0.03
1630850513230;LOCAL_PHONE;20;-0.2,0.05,0.27
1630850513240;LOCAL_PHONE;20;-0.1,-0.36,0.05
1630850513250;LOCAL_PHONE;20;0.39,-0.15,0.5
1630850513259;LOCAL_PHONE;20;-0.07,-0.03,0.25
1630850513270;LOCAL_PHONE;20;-0.01,0.14,-0.25
1630850513280;LOCAL_PHONE;20;-0.02,-0.21,0.12
1630850513290;LOCAL_PHONE;20;0.14,0.34,-0.6
1630850513302;LOCAL_PHONE;20;0.56,-0.12,-0.08
